"gsm","arm","celltype","topic_0","x","y"
"GSM5050547","DFU-healer","t_cell",0.012234709,14.995558,6.8155513
"GSM5050566","DFU-healer","myeloid",0.0074423435,12.801464,-4.148
"GSM5050574","Non-diabetic","pericyte_smc",0.025125846,2.9790149,0.7313421
"GSM5050530","DFU-nonhealer","b_plasma",0.003449797,11.713328,-6.5127745
"GSM5050538","Non-diabetic","pericyte_smc",0.015211644,-4.668351,2.480119
"GSM5050555","Non-diabetic","mast",0.0117008835,11.833203,-0.99579704
"GSM5050523","DFU-healer","pericyte_smc",0.017642282,-3.448666,2.3464043
"GSM5050548","Non-diabetic","endothelial",0.009147591,0.5672707,-8.965999
"GSM5050574","Non-diabetic","endothelial",0.0058831754,-0.7264858,-9.63183
"GSM5050556","Non-diabetic","pericyte_smc",0.009624155,-4.6418557,0.4392872
"GSM5050533","DFU-nonhealer","melanocyte",0.098715104,-6.991523,14.9240265
"GSM5050534","Non-diabetic","keratinocyte",0.0050159805,3.2928712,15.522151
"GSM5050574","Non-diabetic","fibroblast",0.008222858,-0.81645036,-1.4611814
"GSM5050548","Non-diabetic","fibroblast",0.016516013,0.551247,0.61557597
"GSM5050573","DFU-healer","pericyte_smc",0.15615007,-1.2174294,4.498907
"GSM5050569","DFU-healer","fibroblast",0.27780804,7.0035,-0.46592468
"GSM5050563","DFU-nonhealer","pericyte_smc",0.010444991,-4.70307,1.5892358
"GSM5050534","Non-diabetic","keratinocyte",0.012335528,2.2209284,3.6641867
"GSM5050569","DFU-healer","pericyte_smc",0.02217959,-3.2928202,2.2172492
"GSM5050531","DFU-healer","b_plasma",0.007908998,13.753034,4.972703
"GSM5050557","DFU-nonhealer","endothelial",0.0070903306,-2.6309464,-11.248809
"GSM5050574","Non-diabetic","fibroblast",0.01142759,0.7008303,0.88577783
"GSM5050539","DFU-healer","pericyte_smc",0.01790035,-5.9826756,4.3471837
"GSM5050556","Non-diabetic","pericyte_smc",0.010369203,-7.2119894,4.238517
"GSM5050533","DFU-nonhealer","melanocyte",0.013461062,9.909606,10.19753
"GSM5050534","Non-diabetic","keratinocyte",0.03423597,1.4625758,0.4499004
"GSM5050557","DFU-nonhealer","fibroblast",0.008861556,-0.84712267,-0.75573283
"GSM5050538","Non-diabetic","pericyte_smc",0.009911755,-5.2290606,1.361564
"GSM5050547","DFU-healer","fibroblast",0.67258507,8.024056,1.2800509
"GSM5050569","DFU-healer","fibroblast",0.03807826,6.142285,-2.1799417
"GSM5050538","Non-diabetic","fibroblast",0.011321782,1.8682541,3.6227415
"GSM5050564","Non-diabetic","lymphatic_ec",0.014326587,-2.4482226,-8.319997
"GSM5050569","DFU-healer","fibroblast",0.009717142,7.004004,-3.4615726
"GSM5050538","Non-diabetic","keratinocyte",0.0047748745,3.7459805,15.773647
"GSM5050558","DFU-nonhealer","pericyte_smc",0.00736688,-8.138857,7.6975193
"GSM5050547","DFU-healer","pericyte_smc",0.010342928,-4.744992,7.548131
"GSM5050533","DFU-nonhealer","fibroblast",0.012799754,4.0923862,-1.6125218
"GSM5050548","Non-diabetic","pericyte_smc",0.013148159,-8.051774,2.9650943
"GSM5050531","DFU-healer","endothelial",0.013104624,0.47545046,-10.85617
"GSM5050569","DFU-healer","fibroblast",0.2431992,7.5998254,-0.43374488
"GSM5050557","DFU-nonhealer","myeloid",0.005277605,14.506708,-2.2168133
"GSM5050557","DFU-nonhealer","fibroblast",0.014083024,2.934952,3.7479522
"GSM5050532","DFU-healer","fibroblast",0.03921212,1.0508411,-1.7177598
"GSM5050531","DFU-healer","pericyte_smc",0.026444469,-2.4776635,3.6119735
"GSM5050538","Non-diabetic","sweat_gland",0.0134350145,2.3357577,3.8192158
"GSM5050534","Non-diabetic","keratinocyte",0.007816337,12.862805,6.8285832
"GSM5050523","DFU-healer","fibroblast",0.021145763,5.856856,-2.6420677
"GSM5050564","Non-diabetic","fibroblast",0.028857373,1.8987001,1.118656
"GSM5050538","Non-diabetic","keratinocyte",0.0036976289,1.5646535,16.761806
"GSM5050557","DFU-nonhealer","myeloid",0.005473574,14.576473,5.44528
"GSM5050539","DFU-healer","lymphatic_ec",0.5256974,5.3400707,1.4087583
"GSM5050531","DFU-healer","myeloid",0.004667125,12.043139,-4.709801
"GSM5050569","DFU-healer","fibroblast",0.012709972,7.140135,-3.4722376
"GSM5050552","Non-diabetic","endothelial",0.004638617,-4.9620194,-10.823396
"GSM5050547","DFU-healer","endothelial",0.009785979,-3.2722096,-10.100785
"GSM5050552","Non-diabetic","keratinocyte",0.004101692,2.4704769,16.775288
"GSM5050556","Non-diabetic","t_cell",0.0052699633,14.853087,6.508127
"GSM5050539","DFU-healer","fibroblast",0.017766852,-3.2584624,6.747432
"GSM5050564","Non-diabetic","sweat_gland",0.007390484,-2.6192932,11.561823
"GSM5050557","DFU-nonhealer","pericyte_smc",0.008913563,-10.863313,4.8146763
"GSM5050556","Non-diabetic","pericyte_smc",0.014554218,-6.377246,4.87016
"GSM5050564","Non-diabetic","endothelial",0.008816381,0.9821705,-8.899538
"GSM5050547","DFU-healer","myeloid",0.005611181,12.793926,-4.5550904
"GSM5050548","Non-diabetic","pericyte_smc",0.010237341,-10.581204,3.6626623
"GSM5050547","DFU-healer","fibroblast",0.46589038,6.061883,-0.015542952
"GSM5050569","DFU-healer","fibroblast",0.17041995,6.915585,-0.91848356
"GSM5050574","Non-diabetic","fibroblast",0.022089506,4.113717,3.1220984
"GSM5050523","DFU-healer","pericyte_smc",0.01216981,-2.7412841,2.1513307
"GSM5050567","Non-diabetic","lymphatic_ec",0.020376481,4.0645747,-1.6911243
"GSM5050547","DFU-healer","fibroblast",0.29240647,5.6192374,-0.1378405
"GSM5050532","DFU-healer","t_cell",0.006398795,15.109909,6.035653
"GSM5050527","DFU-healer","pericyte_smc",0.019231502,-4.1195517,2.0387788
"GSM5050532","DFU-healer","fibroblast",0.39994392,3.9565883,0.5251913
"GSM5050568","Non-diabetic","melanocyte",0.475382,-8.624827,14.9347515
"GSM5050523","DFU-healer","pericyte_smc",0.049811263,-2.9936078,3.7565234
"GSM5050563","DFU-nonhealer","endothelial",0.0048412792,-4.1165957,-11.088117
"GSM5050539","DFU-healer","t_cell",0.0063247653,13.304855,4.2420483
"GSM5050557","DFU-nonhealer","pericyte_smc",0.01219628,-4.832038,0.9094308
"GSM5050557","DFU-nonhealer","pericyte_smc",0.012821409,-7.88116,5.939441
"GSM5050548","Non-diabetic","pericyte_smc",0.01191029,-7.976059,7.0844407
"GSM5050534","Non-diabetic","keratinocyte",0.008165911,3.6374292,13.868777
"GSM5050574","Non-diabetic","endothelial",0.0066909436,-2.1218643,-11.292741
"GSM5050533","DFU-nonhealer","melanocyte",0.51120144,-8.762113,15.118249
"GSM5050566","DFU-healer","keratinocyte",0.017553244,-1.5990489,11.145174
"GSM5050538","Non-diabetic","sweat_gland",0.0144483745,-10.657761,5.638235
"GSM5050547","DFU-healer","fibroblast",0.016122151,1.5821476,-3.808553
"GSM5050574","Non-diabetic","endothelial",0.0063679586,-4.1733985,-10.519197
"GSM5050563","DFU-nonhealer","pericyte_smc",0.014859265,-4.960382,2.6288483
"GSM5050555","Non-diabetic","mast",0.012247416,12.131683,-0.99325013
"GSM5050564","Non-diabetic","sweat_gland",0.013237381,0.4392575,-0.25729573
"GSM5050555","Non-diabetic","pericyte_smc",0.008231168,-4.5929427,0.5813449
"GSM5050569","DFU-healer","pericyte_smc",0.017675579,-6.4214845,5.308166
"GSM5050530","DFU-nonhealer","t_cell",0.0041557234,16.106232,5.788793
"GSM5050563","DFU-nonhealer","pericyte_smc",0.00748487,-3.9825072,1.3857028
"GSM5050533","DFU-nonhealer","pericyte_smc",0.011631471,-2.0509796,2.102909
"GSM5050523","DFU-healer","fibroblast",0.022316288,5.421423,-2.747162
"GSM5050527","DFU-healer","fibroblast",0.8198823,6.408437,2.2924244
"GSM5050523","DFU-healer","endothelial",0.013169803,1.2729955,-9.036008
"GSM5050558","DFU-nonhealer","pericyte_smc",0.008623946,-11.426512,4.270341
"GSM5050552","Non-diabetic","myeloid",0.006240349,13.278061,-3.1624773
"GSM5050538","Non-diabetic","pericyte_smc",0.0083821,-4.5796022,0.3806879
"GSM5050547","DFU-healer","fibroblast",0.5847202,5.3988953,0.5618011
"GSM5050547","DFU-healer","myeloid",0.009620296,12.67997,-3.6851528
"GSM5050555","Non-diabetic","fibroblast",0.011191138,1.6398634,2.3568542
"GSM5050555","Non-diabetic","mast",0.011415537,11.81684,-1.1730961
"GSM5050534","Non-diabetic","fibroblast",0.0091088135,-0.25639462,0.34848347
"GSM5050568","Non-diabetic","endothelial",0.008157359,0.56589055,-11.6753845
"GSM5050548","Non-diabetic","pericyte_smc",0.012825463,-8.641426,7.3081903
"GSM5050563","DFU-nonhealer","fibroblast",0.009794616,5.7180076,-3.972867
"GSM5050527","DFU-healer","pericyte_smc",0.056145728,-6.2961144,7.8990717
"GSM5050558","DFU-nonhealer","pericyte_smc",0.009165918,-10.438499,3.784917
"GSM5050538","Non-diabetic","endothelial",0.007516327,-3.9421988,-10.047509
"GSM5050557","DFU-nonhealer","pericyte_smc",0.013523583,-9.193677,5.155524
"GSM5050523","DFU-healer","b_plasma",0.009773703,6.1765013,-3.935899
"GSM5050564","Non-diabetic","pericyte_smc",0.015944256,-7.0657616,6.441308
"GSM5050552","Non-diabetic","fibroblast",0.023584044,2.3758907,-0.25138193
"GSM5050534","Non-diabetic","sweat_gland",0.0055304393,-3.4858568,12.759991
"GSM5050539","DFU-healer","b_plasma",0.0069168387,14.573503,2.0618968
"GSM5050533","DFU-nonhealer","pericyte_smc",0.019738367,-2.557478,2.595903
"GSM5050563","DFU-nonhealer","pericyte_smc",0.022865145,-3.4435458,2.934501
"GSM5050532","DFU-healer","fibroblast",0.11479524,2.5072303,-0.35897005
"GSM5050523","DFU-healer","pericyte_smc",0.019452931,-5.6853204,6.6378884
"GSM5050548","Non-diabetic","pericyte_smc",0.01507065,-6.090663,6.147145
"GSM5050556","Non-diabetic","fibroblast",0.009253971,3.6201363,-3.6495152
"GSM5050569","DFU-healer","endothelial",0.012010215,-0.6524165,-10.899168
"GSM5050556","Non-diabetic","keratinocyte",0.0048707086,2.6071608,14.991991
"GSM5050527","DFU-healer","myeloid",0.0056599323,11.522367,-4.1107836
"GSM5050532","DFU-healer","fibroblast",0.037548486,1.6636679,-0.4705925
"GSM5050534","Non-diabetic","fibroblast",0.009663515,2.6276226,4.934209
"GSM5050557","DFU-nonhealer","pericyte_smc",0.0055863555,-9.716433,8.863216
"GSM5050555","Non-diabetic","melanocyte",0.0051711556,10.293404,9.756607
"GSM5050569","DFU-healer","endothelial",0.009260785,-0.04855384,-9.143548
"GSM5050555","Non-diabetic","pericyte_smc",0.009077301,-8.903426,7.724087
"GSM5050556","Non-diabetic","keratinocyte",0.020474536,-6.573577,6.782212
"GSM5050563","DFU-nonhealer","pericyte_smc",0.010297552,-4.893546,1.2287723
"GSM5050556","Non-diabetic","keratinocyte",0.005062881,4.4707375,14.665444
"GSM5050557","DFU-nonhealer","fibroblast",0.011597644,2.4302542,2.9886384
"GSM5050547","DFU-healer","b_plasma",0.008161809,13.790352,5.850126
"GSM5050547","DFU-healer","fibroblast",0.67401755,8.125091,1.2641003
"GSM5050533","DFU-nonhealer","keratinocyte",0.0040593,1.6214794,16.236017
"GSM5050556","Non-diabetic","keratinocyte",0.0042557204,3.0578172,16.428665
"GSM5050527","DFU-healer","pericyte_smc",0.020674262,-4.7990246,4.1868043
"GSM5050534","Non-diabetic","lymphatic_ec",0.022126377,4.58173,3.4366307
"GSM5050573","DFU-healer","pericyte_smc",0.023381611,-3.3717911,3.6667662
"GSM5050547","DFU-healer","keratinocyte",0.0039240597,0.807625,16.47063
"GSM5050566","DFU-healer","sweat_gland",0.0074404296,-1.5761707,13.277947
"GSM5050534","Non-diabetic","keratinocyte",0.016670965,2.265272,3.0515306
"GSM5050531","DFU-healer","fibroblast",0.48685357,6.893603,0.4937798
"GSM5050527","DFU-healer","fibroblast",0.5718698,7.015253,0.887869
"GSM5050523","DFU-healer","fibroblast",0.04746814,4.7199655,-2.390059
"GSM5050574","Non-diabetic","endothelial",0.00578499,-2.93131,-11.405588
"GSM5050534","Non-diabetic","myeloid",0.006493392,10.685282,-2.453554
"GSM5050527","DFU-healer","pericyte_smc",0.0161526,-5.8574443,3.9758956
"GSM5050527","DFU-healer","keratinocyte",0.0035097047,0.0015466765,16.624638
"GSM5050552","Non-diabetic","keratinocyte",0.007825653,4.9265356,11.689422
"GSM5050564","Non-diabetic","endothelial",0.008685546,-0.25153416,-9.694912
"GSM5050557","DFU-nonhealer","fibroblast",0.013827574,0.67114604,1.3943273
"GSM5050567","Non-diabetic","pericyte_smc",0.013158262,-6.328635,2.959368
"GSM5050557","DFU-nonhealer","pericyte_smc",0.008400357,-11.625729,4.0674906
"GSM5050564","Non-diabetic","lymphatic_ec",0.019526852,3.834448,3.2010949
"GSM5050530","DFU-nonhealer","endothelial",0.012525477,-2.369758,-10.185611
"GSM5050523","DFU-healer","endothelial",0.0074113994,-3.6011052,-10.083367
"GSM5050534","Non-diabetic","fibroblast",0.03988409,1.7386372,0.52893496
"GSM5050556","Non-diabetic","fibroblast",0.009156964,3.917134,-3.6468565
"GSM5050574","Non-diabetic","fibroblast",0.008532756,-0.20473994,-2.6606436
"GSM5050533","DFU-nonhealer","endothelial",0.0094007,-2.5857549,-9.316962
"GSM5050531","DFU-healer","fibroblast",0.25478435,5.776697,-0.08784803
"GSM5050558","DFU-nonhealer","t_cell",0.0056988974,16.064552,8.048525
"GSM5050530","DFU-nonhealer","fibroblast",0.19579877,4.6662655,0.85127354
"GSM5050558","DFU-nonhealer","fibroblast",0.011021839,1.1161534,-3.892431
"GSM5050574","Non-diabetic","endothelial",0.005300909,-4.5023365,-10.876482
"GSM5050557","DFU-nonhealer","lymphatic_ec",0.009899783,-3.011753,-8.352984
"GSM5050538","Non-diabetic","pericyte_smc",0.011277466,-5.947865,7.809447
"GSM5050538","Non-diabetic","melanocyte",0.09695295,-7.008843,14.915991
"GSM5050531","DFU-healer","myeloid",0.00728064,13.062014,-1.7785995
"GSM5050556","Non-diabetic","t_cell",0.0057312055,15.31012,8.129729
"GSM5050566","DFU-healer","fibroblast",0.08523251,2.7666686,0.9818999
"GSM5050555","Non-diabetic","fibroblast",0.011655213,2.9126887,1.0018092
"GSM5050538","Non-diabetic","pericyte_smc",0.0082826605,-5.0568857,0.6881256
"GSM5050574","Non-diabetic","sweat_gland",0.00743284,-2.2273576,13.38982
"GSM5050539","DFU-healer","mast",0.0076217097,13.41591,-2.1863532
"GSM5050523","DFU-healer","t_cell",0.005886264,16.376257,6.56536
"GSM5050552","Non-diabetic","fibroblast",0.01369959,2.245119,-4.1016583
"GSM5050523","DFU-healer","fibroblast",0.016091926,7.4884377,-3.0097227
"GSM5050558","DFU-nonhealer","t_cell",0.008074295,14.436188,5.6458178
"GSM5050532","DFU-healer","keratinocyte",0.31916335,3.5409055,0.16794229
"GSM5050555","Non-diabetic","pericyte_smc",0.012568241,-6.3759446,4.421805
"GSM5050527","DFU-healer","endothelial",0.014480233,-3.252453,-8.990423
"GSM5050548","Non-diabetic","pericyte_smc",0.0071819695,-11.788708,4.328791
"GSM5050558","DFU-nonhealer","myeloid",0.009220095,12.908199,-2.3685625
"GSM5050539","DFU-healer","t_cell",0.005674744,14.208151,4.7204485
"GSM5050534","Non-diabetic","pericyte_smc",0.010050793,-5.1631765,2.0079393
"GSM5050563","DFU-nonhealer","fibroblast",0.03443254,6.128771,-2.0653503
"GSM5050548","Non-diabetic","pericyte_smc",0.009442425,-10.642329,3.5203476
"GSM5050527","DFU-healer","keratinocyte",0.0033433014,0.077354625,16.773497
"GSM5050523","DFU-healer","pericyte_smc",0.015630923,-6.3230815,4.332953
"GSM5050564","Non-diabetic","sweat_gland",0.014894885,3.9239886,3.3951802
"GSM5050574","Non-diabetic","endothelial",0.005508242,-1.9124093,-10.802579
"GSM5050563","DFU-nonhealer","fibroblast",0.03771193,1.1969377,-1.0805603
"GSM5050523","DFU-healer","pericyte_smc",0.014082979,-8.167255,4.186869
"GSM5050555","Non-diabetic","mast",0.011227889,14.228772,-0.5014032
"GSM5050557","DFU-nonhealer","keratinocyte",0.0040307,0.79652977,16.131643
"GSM5050563","DFU-nonhealer","lymphatic_ec",0.30555347,-1.5269717,-8.244923
"GSM5050558","DFU-nonhealer","t_cell",0.0056854696,16.122662,7.8259783
"GSM5050530","DFU-nonhealer","endothelial",0.0124797225,-1.7955915,-9.675056
"GSM5050548","Non-diabetic","pericyte_smc",0.008639568,-11.056408,3.4605174
"GSM5050557","DFU-nonhealer","endothelial",0.008336702,-0.31991646,-10.347276
"GSM5050533","DFU-nonhealer","fibroblast",0.007702359,5.2719994,-3.3206375
"GSM5050539","DFU-healer","fibroblast",0.385224,7.445706,0.14943007
"GSM5050574","Non-diabetic","fibroblast",0.008127206,1.9071399,4.476451
"GSM5050532","DFU-healer","endothelial",0.012934526,-0.8382074,-10.549495
"GSM5050547","DFU-healer","fibroblast",0.017205698,-2.4769287,3.7674737
"GSM5050555","Non-diabetic","sweat_gland",0.012402417,4.104114,2.9920876
"GSM5050538","Non-diabetic","keratinocyte",0.004743556,3.7897294,15.676993
"GSM5050538","Non-diabetic","fibroblast",0.011582269,1.0951525,-3.3568933
"GSM5050569","DFU-healer","fibroblast",0.341435,7.2041097,0.13212758
"GSM5050523","DFU-healer","pericyte_smc",0.011151079,-2.6970413,2.0144596
"GSM5050533","DFU-nonhealer","fibroblast",0.009772371,3.028102,-1.3035318
"GSM5050533","DFU-nonhealer","keratinocyte",0.00999064,4.0377903,12.848573
"GSM5050558","DFU-nonhealer","fibroblast",0.024680862,2.3010266,-1.7309248
"GSM5050569","DFU-healer","pericyte_smc",0.015955854,-2.319366,2.860279
"GSM5050538","Non-diabetic","pericyte_smc",0.009315636,-8.13389,7.7708473
"GSM5050552","Non-diabetic","endothelial",0.0050751464,-4.050463,-11.223203
"GSM5050534","Non-diabetic","keratinocyte",0.0050420044,2.8883731,15.787195
"GSM5050531","DFU-healer","fibroblast",0.6406686,7.852387,1.2801167
"GSM5050567","Non-diabetic","lymphatic_ec",0.014944615,-2.314653,-8.006507
"GSM5050564","Non-diabetic","sweat_gland",0.013967182,3.1934354,3.9862177
"GSM5050574","Non-diabetic","endothelial",0.0049161487,-4.593786,-11.091498
"GSM5050533","DFU-nonhealer","fibroblast",0.08753655,5.784242,-1.2365847
"GSM5050556","Non-diabetic","fibroblast",0.01384229,2.7208745,-2.4621637
"GSM5050566","DFU-healer","endothelial",0.006779944,-3.1079648,-11.054034
"GSM5050556","Non-diabetic","pericyte_smc",0.006468169,-9.201382,8.441021
"GSM5050531","DFU-healer","keratinocyte",0.004624339,2.7500677,15.998804
"GSM5050532","DFU-healer","endothelial",0.018561415,-0.06805651,-10.974802
"GSM5050538","Non-diabetic","keratinocyte",0.0050103604,3.668514,15.399856
"GSM5050564","Non-diabetic","fibroblast",0.03351707,1.9039271,1.1241854
"GSM5050558","DFU-nonhealer","pericyte_smc",0.015776811,-8.679002,4.314789
"GSM5050539","DFU-healer","t_cell",0.005847165,13.738968,4.6438794
"GSM5050533","DFU-nonhealer","fibroblast",0.013705745,5.456505,-2.741164
"GSM5050538","Non-diabetic","fibroblast",0.012402834,2.3269918,4.186472
"GSM5050563","DFU-nonhealer","endothelial",0.0088324435,-3.588599,-8.640914
"GSM5050573","DFU-healer","t_cell",0.010969346,14.8626,6.934522
"GSM5050527","DFU-healer","keratinocyte",0.92061245,6.3923726,3.0992813
"GSM5050538","Non-diabetic","keratinocyte",0.0083820345,4.0053787,10.946212
"GSM5050538","Non-diabetic","pericyte_smc",0.007833527,-11.056169,5.718511
"GSM5050574","Non-diabetic","endothelial",0.004859167,-4.776352,-10.169008
"GSM5050557","DFU-nonhealer","pericyte_smc",0.012267237,-9.716186,4.381548
"GSM5050552","Non-diabetic","keratinocyte",0.0060701095,4.3289123,13.736304
"GSM5050548","Non-diabetic","myeloid",0.010265447,10.01042,9.616598
"GSM5050568","Non-diabetic","t_cell",0.005464492,15.957928,8.234644
"GSM5050569","DFU-healer","myeloid",0.026151912,10.94068,-1.1765751
"GSM5050538","Non-diabetic","fibroblast",0.009083677,3.1249945,-4.508016
"GSM5050569","DFU-healer","t_cell",0.014389213,14.197401,6.74146
"GSM5050540","Non-diabetic","pericyte_smc",0.015152769,-1.4336696,3.257485
"GSM5050538","Non-diabetic","keratinocyte",0.005864698,4.156173,13.852887
"GSM5050552","Non-diabetic","keratinocyte",0.0058443896,3.8144946,13.822998
"GSM5050563","DFU-nonhealer","fibroblast",0.010016566,-0.43649584,-1.2711908
"GSM5050547","DFU-healer","fibroblast",0.07423051,2.8240626,-1.6501095
"GSM5050556","Non-diabetic","fibroblast",0.1644441,3.3545923,-0.048001185
"GSM5050530","DFU-nonhealer","t_cell",0.0054611326,16.295427,6.171014
"GSM5050547","DFU-healer","myeloid",0.0072180694,11.776773,-4.6325
"GSM5050574","Non-diabetic","fibroblast",0.014130591,1.3445623,1.7296644
"GSM5050558","DFU-nonhealer","pericyte_smc",0.009549219,-11.575632,4.2251167
"GSM5050548","Non-diabetic","fibroblast",0.01977785,2.7682397,1.4541725
"GSM5050527","DFU-healer","myeloid",0.0049233423,11.807,-4.2016606
"GSM5050569","DFU-healer","fibroblast",0.01902755,6.002816,-1.8004866
"GSM5050566","DFU-healer","lymphatic_ec",0.03859208,-1.4544203,-7.978796
"GSM5050557","DFU-nonhealer","fibroblast",0.018104747,1.7687621,1.0720363
"GSM5050548","Non-diabetic","myeloid",0.005710154,13.908592,-3.2049525
"GSM5050552","Non-diabetic","pericyte_smc",0.012938761,-4.510079,3.143131
"GSM5050563","DFU-nonhealer","fibroblast",0.010634242,0.092246786,-2.358863
"GSM5050574","Non-diabetic","fibroblast",0.010763229,0.3143357,1.1888195
"GSM5050563","DFU-nonhealer","keratinocyte",0.00493409,3.582202,15.001884
"GSM5050568","Non-diabetic","endothelial",0.0063501294,-3.1355062,-11.219843
"GSM5050534","Non-diabetic","keratinocyte",0.025596874,1.8542556,0.9651983
"GSM5050534","Non-diabetic","keratinocyte",0.0058307913,3.2539344,14.86332
"GSM5050557","DFU-nonhealer","t_cell",0.005984267,16.152826,6.209582
"GSM5050534","Non-diabetic","pericyte_smc",0.007737194,-8.491294,9.092873
"GSM5050564","Non-diabetic","sweat_gland",0.019257894,-6.6063476,5.850986
"GSM5050533","DFU-nonhealer","keratinocyte",0.006804667,5.798373,10.617174
"GSM5050538","Non-diabetic","keratinocyte",0.006042938,4.159763,14.7509
"GSM5050556","Non-diabetic","fibroblast",0.0121624945,3.0760763,4.200665
"GSM5050568","Non-diabetic","fibroblast",0.019995574,3.6742625,2.9596696
"GSM5050573","DFU-healer","t_cell",0.007085797,15.826768,6.5154676
"GSM5050527","DFU-healer","fibroblast",0.020723674,-3.1348684,6.717682
"GSM5050569","DFU-healer","endothelial",0.026207773,-2.5469177,-9.16915
"GSM5050534","Non-diabetic","pericyte_smc",0.008959241,-10.398367,5.8456273
"GSM5050534","Non-diabetic","sweat_gland",0.013376206,-6.9273577,6.5667644
"GSM5050557","DFU-nonhealer","lymphatic_ec",0.013240964,-4.052676,6.67126
"GSM5050539","DFU-healer","pericyte_smc",0.02244402,-4.4888268,6.3087277
"GSM5050540","Non-diabetic","melanocyte",0.022766998,12.105676,0.23874368
"GSM5050539","DFU-healer","fibroblast",0.62932193,7.438637,1.1420177
"GSM5050557","DFU-nonhealer","myeloid",0.0090579195,13.398425,-1.5505607
"GSM5050534","Non-diabetic","sweat_gland",0.0143246595,-6.500558,7.623635
"GSM5050530","DFU-nonhealer","lymphatic_ec",0.016372781,-4.463517,6.541282
"GSM5050538","Non-diabetic","fibroblast",0.0052859136,1.7697288,4.745963
"GSM5050523","DFU-healer","pericyte_smc",0.0128628425,-6.2910366,4.4698596
"GSM5050531","DFU-healer","keratinocyte",0.0038593933,0.7473665,16.188633
"GSM5050558","DFU-nonhealer","myeloid",0.0066766366,12.602163,-2.4388363
"GSM5050538","Non-diabetic","endothelial",0.00695702,-1.98858,-10.823006
"GSM5050531","DFU-healer","endothelial",0.006446517,-3.7922995,-10.308484
"GSM5050547","DFU-healer","keratinocyte",0.0034115396,0.3524751,16.573736
"GSM5050556","Non-diabetic","keratinocyte",0.03417267,1.9219023,-1.989855
"GSM5050527","DFU-healer","pericyte_smc",0.012995935,-5.0061007,4.503758
"GSM5050538","Non-diabetic","fibroblast",0.01527765,1.8068025,3.1423962
"GSM5050547","DFU-healer","fibroblast",0.7396426,5.285917,1.493602
"GSM5050538","Non-diabetic","fibroblast",0.01634514,3.0507977,0.864161
"GSM5050558","DFU-nonhealer","myeloid",0.007191459,13.434633,-2.6312978
"GSM5050523","DFU-healer","fibroblast",0.031427085,5.27065,-2.6258075
"GSM5050534","Non-diabetic","pericyte_smc",0.032475833,1.9956483,-0.22156262
"GSM5050555","Non-diabetic","mast",0.019194046,11.981565,-0.8911939
"GSM5050569","DFU-healer","fibroblast",0.015061938,6.939687,-3.3718326
"GSM5050564","Non-diabetic","endothelial",0.005331643,-3.949942,-10.921162
"GSM5050533","DFU-nonhealer","pericyte_smc",0.011540174,-3.4400659,1.8695434
"GSM5050532","DFU-healer","fibroblast",0.014896606,0.70673215,-1.3654822
"GSM5050557","DFU-nonhealer","myeloid",0.00581034,11.083114,-3.376456
"GSM5050547","DFU-healer","fibroblast",0.019867385,5.0042496,-1.7961068
"GSM5050552","Non-diabetic","keratinocyte",0.005031445,2.800813,15.182027
"GSM5050556","Non-diabetic","pericyte_smc",0.0141761815,-6.791946,6.2370768
"GSM5050523","DFU-healer","pericyte_smc",0.010774163,-1.599819,2.4286315
"GSM5050557","DFU-nonhealer","fibroblast",0.014919112,1.7576095,3.0405734
"GSM5050547","DFU-healer","fibroblast",0.71682364,6.637302,2.0381324
"GSM5050533","DFU-nonhealer","keratinocyte",0.0066705397,3.637146,11.173767
"GSM5050563","DFU-nonhealer","pericyte_smc",0.015744582,-6.641514,4.702921
"GSM5050558","DFU-nonhealer","fibroblast",0.009812944,0.35862932,1.271834
"GSM5050523","DFU-healer","pericyte_smc",0.007965408,-6.704948,3.7918432
"GSM5050556","Non-diabetic","t_cell",0.0058162212,15.545349,5.888305
"GSM5050558","DFU-nonhealer","pericyte_smc",0.009486011,-10.887213,3.572134
"GSM5050573","DFU-healer","endothelial",0.014309122,-10.812254,-1.0695022
"GSM5050547","DFU-healer","pericyte_smc",0.02115093,-1.13921,2.984944
"GSM5050563","DFU-nonhealer","endothelial",0.00814126,-3.1535966,-10.616338
"GSM5050548","Non-diabetic","endothelial",0.007776377,-0.6251502,-9.39677
"GSM5050555","Non-diabetic","pericyte_smc",0.0065573133,-9.295969,8.641848
"GSM5050539","DFU-healer","myeloid",0.005400146,12.348902,-5.0546374
"GSM5050534","Non-diabetic","pericyte_smc",0.018239029,-6.2517047,6.9476614
"GSM5050558","DFU-nonhealer","myeloid",0.011093006,13.843162,-0.57161343
"GSM5050527","DFU-healer","endothelial",0.008195685,-3.4532628,-9.964329
"GSM5050538","Non-diabetic","keratinocyte",0.006507258,-3.0424933,12.6355715
"GSM5050558","DFU-nonhealer","t_cell",0.005705676,15.6359625,7.408177
"GSM5050532","DFU-healer","endothelial",0.012527754,-1.0700125,-10.752022
"GSM5050548","Non-diabetic","myeloid",0.008079172,12.680205,-2.1926734
"GSM5050574","Non-diabetic","fibroblast",0.009327152,-0.63866365,-1.2869352
"GSM5050574","Non-diabetic","fibroblast",0.009232524,4.5459857,-3.2401826
"GSM5050563","DFU-nonhealer","pericyte_smc",0.014325683,-5.8364377,7.410913
