gsm,celltype,gene,cells,mean_log1p_cp10k,detected_fraction,pseudobulk_log1p_cp10k
GSM5050523,t_cell,KRT10,280,0.31566063163245184,0.14285714285714285,0.8787043770574781
GSM5050523,t_cell,LYZ,280,0.0,0.0,0.0
GSM5050523,t_cell,CD3D,280,1.6632893231867267,0.6178571428571429,2.3079651450433722
GSM5050523,t_cell,MS4A1,280,0.0,0.0,0.0
GSM5050523,t_cell,PECAM1,280,0.07835767470302842,0.03571428571428571,0.265159136964387
GSM5050523,t_cell,CCL21,280,0.05007333837210372,0.025,0.19952926722233422
GSM5050523,t_cell,RGS5,280,0.0848526364742051,0.03214285714285714,0.890103460674955
GSM5050523,t_cell,TPSAB1,280,0.009580937586150924,0.0035714285714285713,0.02722938484051543
GSM5050523,t_cell,PMEL,280,0.0,0.0,0.0
GSM5050523,t_cell,DCD,280,0.0,0.0,0.0
GSM5050523,t_cell,TIMP1,280,0.5207591182662851,0.225,1.4156576686482287
GSM5050523,t_cell,CHI3L1,280,0.0,0.0,0.0
GSM5050523,t_cell,FN1,280,0.14126377111377467,0.060714285714285714,0.8074384193046075
GSM5050523,t_cell,DCN,280,0.17426556581848857,0.075,1.1912187769995404
GSM5050523,t_cell,LUM,280,0.2705156728684992,0.11071428571428571,1.904183418826854
GSM5050527,b_plasma,COL1A1,28,1.717324115162063,0.7142857142857143,3.1191773940982293
GSM5050527,b_plasma,PDGFRA,28,0.022030648350128818,0.03571428571428571,0.0693889426767053
GSM5050527,b_plasma,KRT14,28,1.5659375994568532,0.8571428571428571,1.8432639293124002
GSM5050527,b_plasma,KRT10,28,0.8993277178757731,0.6071428571428571,1.2569984465700907
GSM5050527,b_plasma,LYZ,28,0.0,0.0,0.0
GSM5050527,b_plasma,CD3D,28,0.0,0.0,0.0
GSM5050527,b_plasma,MS4A1,28,0.9669246427674433,0.35714285714285715,1.5851581179874692
GSM5050527,b_plasma,PECAM1,28,0.0558864651757,0.07142857142857142,0.19520409640134362
GSM5050527,b_plasma,CCL21,28,0.24553118162967538,0.14285714285714285,0.6596365319943203
GSM5050527,b_plasma,RGS5,28,0.6260144312762063,0.21428571428571427,1.49266695310431
GSM5050527,b_plasma,TPSAB1,28,0.0,0.0,0.0
GSM5050527,b_plasma,PMEL,28,0.0,0.0,0.0
GSM5050527,b_plasma,DCD,28,0.0,0.0,0.0
GSM5050527,b_plasma,TIMP1,28,1.971295170102483,0.75,3.210172007576075
GSM5050527,b_plasma,CHI3L1,28,0.07772276758367376,0.07142857142857142,0.30694417673387675
GSM5050527,b_plasma,FN1,28,0.9278506011649984,0.4642857142857143,2.343030564309219
GSM5050527,b_plasma,DCN,28,0.7339822888058506,0.32142857142857145,2.278913941964833
GSM5050527,b_plasma,LUM,28,1.0393951811154956,0.5357142857142857,2.2414331555636355
GSM5050527,endothelial,COL1A1,155,0.40575923356101273,0.3935483870967742,1.1190431845460118
GSM5050527,endothelial,PDGFRA,155,0.061084082490231506,0.07096774193548387,0.0948929249999541
GSM5050527,endothelial,KRT14,155,1.883828455154803,0.9548387096774194,1.922403946540615
GSM5050527,endothelial,KRT10,155,1.1305981664006415,0.7677419354838709,1.3630315139235862
GSM5050527,endothelial,LYZ,155,0.04985301716972503,0.04516129032258064,0.055321774687869384
GSM5050527,endothelial,CD3D,155,0.0,0.0,0.0
GSM5050527,endothelial,MS4A1,155,0.0,0.0,0.0
GSM5050527,endothelial,PECAM1,155,1.8574234025151577,0.8903225806451613,2.0682538730253484
GSM5050527,endothelial,CCL21,155,0.004921399937251654,0.012903225806451613,0.014120001277572469
GSM5050527,endothelial,RGS5,155,0.07275022359324693,0.09032258064516129,0.1013385138613206
GSM5050527,endothelial,TPSAB1,155,0.019180481681786283,0.01935483870967742,0.0211059335320085
GSM5050527,endothelial,PMEL,155,0.0,0.0,0.0
GSM5050527,endothelial,DCD,155,0.0,0.0,0.0
GSM5050527,endothelial,TIMP1,155,1.91906501731092,0.9032258064516129,2.349931003987717
GSM5050527,endothelial,CHI3L1,155,0.11498965090035396,0.13548387096774195,0.24474307878378157
GSM5050527,endothelial,FN1,155,0.760274563253871,0.4774193548387097,1.2913899778672857
GSM5050527,endothelial,DCN,155,0.34450400817989907,0.2967741935483871,0.8638369232479327
GSM5050527,endothelial,LUM,155,0.21596803155356742,0.1870967741935484,0.5287369390728962
GSM5050527,fibroblast,COL1A1,956,3.9309357851894795,0.9895397489539749,4.404206328464048
GSM5050527,fibroblast,PDGFRA,956,0.7646366377986515,0.6799163179916318,0.9747471287712923
GSM5050527,fibroblast,KRT14,956,1.7641144277944545,0.9728033472803347,1.8243007832439164
GSM5050527,fibroblast,KRT10,956,1.377958985198317,0.9205020920502092,1.5167264197130148
GSM5050527,fibroblast,LYZ,956,0.031225661291458803,0.04497907949790795,0.04910031593227441
GSM5050527,fibroblast,CD3D,956,0.003879222823133878,0.005230125523012552,0.005576169767560365
GSM5050527,fibroblast,MS4A1,956,0.0,0.0,0.0
GSM5050527,fibroblast,PECAM1,956,0.06269314232408825,0.09414225941422594,0.09674857872713635
GSM5050527,fibroblast,CCL21,956,0.025074791234658795,0.03765690376569038,0.032999936139975296
GSM5050527,fibroblast,RGS5,956,0.050583364246878856,0.053347280334728034,0.14303744366261714
GSM5050527,fibroblast,TPSAB1,956,0.0026740907028567165,0.0041841004184100415,0.003720899220332301
GSM5050527,fibroblast,PMEL,956,0.001613910845926324,0.0020920502092050207,0.0018621802455437678
GSM5050527,fibroblast,DCD,956,0.0,0.0,0.0
GSM5050527,fibroblast,TIMP1,956,3.9258419944848324,0.9968619246861925,4.752712697549331
GSM5050527,fibroblast,CHI3L1,956,1.3677689801026847,0.5292887029288703,3.1284096249418467
GSM5050527,fibroblast,FN1,956,2.1670346821030493,0.9361924686192469,2.689605905036757
GSM5050527,fibroblast,DCN,956,3.9036142229963637,0.9905857740585774,4.1910141509195675
GSM5050527,fibroblast,LUM,956,3.19881754646277,0.9822175732217573,3.478862312690344
GSM5050527,keratinocyte,COL1A1,311,0.7099558137990511,0.7942122186495176,0.6986857943176383
GSM5050527,keratinocyte,PDGFRA,311,0.013850611654779514,0.03858520900321544,0.017737472914917434
GSM5050527,keratinocyte,KRT14,311,4.87724486878629,0.9871382636655949,6.437355572611378
GSM5050527,keratinocyte,KRT10,311,2.5257995425400788,0.9292604501607717,4.635304249930589
GSM5050527,keratinocyte,LYZ,311,0.04676584630912445,0.12861736334405144,0.09550653347237288
GSM5050527,keratinocyte,CD3D,311,0.0,0.0,0.0
GSM5050527,keratinocyte,MS4A1,311,0.0,0.0,0.0
GSM5050527,keratinocyte,PECAM1,311,0.015947035119647613,0.05787781350482315,0.018616141268807215
GSM5050527,keratinocyte,CCL21,311,0.015662498627577705,0.07395498392282958,0.020371165188769254
GSM5050527,keratinocyte,RGS5,311,0.11713158108425586,0.10932475884244373,0.08158427412057051
GSM5050527,keratinocyte,TPSAB1,311,0.0023041192564753252,0.00964630225080386,0.0026807609644796905
GSM5050527,keratinocyte,PMEL,311,0.011845060663521138,0.04180064308681672,0.012449187574006352
GSM5050527,keratinocyte,DCD,311,0.0,0.0,0.0
GSM5050527,keratinocyte,TIMP1,311,1.2532927353253087,0.9389067524115756,1.320714668224246
GSM5050527,keratinocyte,CHI3L1,311,0.2564788414968114,0.4565916398713826,0.43555408789927735
GSM5050527,keratinocyte,FN1,311,0.34689038876434847,0.4630225080385852,0.29668194260956116
GSM5050527,keratinocyte,DCN,311,0.7410312951877231,0.7813504823151125,0.7973238697139127
GSM5050527,keratinocyte,LUM,311,0.5417569218399502,0.5787781350482315,0.5241277984789305
GSM5050527,lymphatic_ec,COL1A1,29,1.577678974633693,0.896551724137931,1.754944133822073
GSM5050527,lymphatic_ec,PDGFRA,29,0.0,0.0,0.0
GSM5050527,lymphatic_ec,KRT14,29,1.7576742014918978,0.9310344827586207,1.909817838616219
GSM5050527,lymphatic_ec,KRT10,29,0.8509688373903855,0.6206896551724138,1.0775480584456447
GSM5050527,lymphatic_ec,LYZ,29,0.09387818790875936,0.06896551724137931,0.11430299920390308
GSM5050527,lymphatic_ec,CD3D,29,0.0,0.0,0.0
GSM5050527,lymphatic_ec,MS4A1,29,0.0,0.0,0.0
GSM5050527,lymphatic_ec,PECAM1,29,0.19586012881906695,0.1724137931034483,0.5104283638849826
GSM5050527,lymphatic_ec,CCL21,29,2.2995211578070665,0.896551724137931,4.802787331658058
GSM5050527,lymphatic_ec,RGS5,29,0.25210133079314323,0.13793103448275862,0.5104283638849826
GSM5050527,lymphatic_ec,TPSAB1,29,0.0,0.0,0.0
GSM5050527,lymphatic_ec,PMEL,29,0.0,0.0,0.0
GSM5050527,lymphatic_ec,DCD,29,0.0,0.0,0.0
GSM5050527,lymphatic_ec,TIMP1,29,2.765324706622507,1.0,3.829643849557077
GSM5050527,lymphatic_ec,CHI3L1,29,0.14606901720834412,0.13793103448275862,0.3949884546959491
GSM5050527,lymphatic_ec,FN1,29,0.8965500911471774,0.5862068965517241,1.2301770348504641
GSM5050527,lymphatic_ec,DCN,29,0.9857769650362914,0.4482758620689655,2.516294341196603
GSM5050527,lymphatic_ec,LUM,29,1.1701027459677016,0.5172413793103449,1.8545125644021714
GSM5050527,mast,COL1A1,13,0.2010581338255378,0.07692307692307693,0.9125421929228279
GSM5050527,mast,PDGFRA,13,0.0,0.0,0.0
GSM5050527,mast,KRT14,13,1.5873850505165277,0.6153846153846154,2.4366371445665935
GSM5050527,mast,KRT10,13,0.7357515556521286,0.3076923076923077,1.553209404693324
GSM5050527,mast,LYZ,13,0.0,0.0,0.0
GSM5050527,mast,CD3D,13,0.0,0.0,0.0
GSM5050527,mast,MS4A1,13,0.0,0.0,0.0
GSM5050527,mast,PECAM1,13,0.0,0.0,0.0
GSM5050527,mast,CCL21,13,0.0,0.0,0.0
GSM5050527,mast,RGS5,13,0.0,0.0,0.0
GSM5050527,mast,TPSAB1,13,4.92366828429209,1.0,5.2447411719223185
GSM5050527,mast,PMEL,13,0.0,0.0,0.0
GSM5050527,mast,DCD,13,0.0,0.0,0.0
GSM5050527,mast,TIMP1,13,2.3516299369867255,0.8461538461538461,2.6683259202717053
GSM5050527,mast,CHI3L1,13,0.1531775589211466,0.07692307692307693,0.5569396947115408
GSM5050527,mast,FN1,13,0.23034600890076634,0.07692307692307693,1.174328509870746
GSM5050527,mast,DCN,13,0.3605383000065849,0.07692307692307693,2.6152396894842225
GSM5050527,mast,LUM,13,0.3401203902569875,0.07692307692307693,2.369233911042602
GSM5050527,melanocyte,COL1A1,8,1.0463647607171072,0.5,1.81452833832214
GSM5050527,melanocyte,PDGFRA,8,0.31965705066772143,0.25,0.7424318160090116
GSM5050527,melanocyte,KRT14,8,1.1088019010190275,0.625,1.7528743941915406
GSM5050527,melanocyte,KRT10,8,0.8001119389115738,0.5,1.370191162083337
GSM5050527,melanocyte,LYZ,8,0.0,0.0,0.0
GSM5050527,melanocyte,CD3D,8,0.0,0.0,0.0
GSM5050527,melanocyte,MS4A1,8,0.0,0.0,0.0
GSM5050527,melanocyte,PECAM1,8,0.0,0.0,0.0
GSM5050527,melanocyte,CCL21,8,0.0,0.0,0.0
GSM5050527,melanocyte,RGS5,8,0.0,0.0,0.0
GSM5050527,melanocyte,TPSAB1,8,0.0,0.0,0.0
GSM5050527,melanocyte,PMEL,8,0.25453673644622377,0.25,0.5504457365549602
GSM5050527,melanocyte,DCD,8,0.0,0.0,0.0
GSM5050527,melanocyte,TIMP1,8,3.2457992499480595,0.875,4.0328050099892465
GSM5050527,melanocyte,CHI3L1,8,1.2424887870728212,0.5,2.2832299010922155
GSM5050527,melanocyte,FN1,8,1.2748299202609217,0.5,2.0289678953336323
GSM5050527,melanocyte,DCN,8,2.3290545726821312,0.75,3.2979795552055218
GSM5050527,melanocyte,LUM,8,1.4579517755426084,0.625,2.0760915317687294
GSM5050527,myeloid,COL1A1,443,0.35869404716465486,0.1963882618510158,1.6788556372194214
GSM5050527,myeloid,PDGFRA,443,0.008986573150532995,0.009029345372460496,0.037207143305795234
GSM5050527,myeloid,KRT14,443,1.6623482185311773,0.7652370203160271,1.9616103498649982
GSM5050527,myeloid,KRT10,443,0.5663575391501763,0.34085778781038373,0.9982176967422735
GSM5050527,myeloid,LYZ,443,3.493344279249746,0.8961625282167043,4.284973455792384
GSM5050527,myeloid,CD3D,443,0.0018000484782220163,0.002257336343115124,0.007553002976498265
GSM5050527,myeloid,MS4A1,443,0.0,0.0,0.0
GSM5050527,myeloid,PECAM1,443,0.38609748886620143,0.24830699774266365,0.6782592295604758
GSM5050527,myeloid,CCL21,443,0.0034958056798443087,0.002257336343115124,0.007553002976498265
GSM5050527,myeloid,RGS5,443,0.029675926299777562,0.020316027088036117,0.17356665366530624
GSM5050527,myeloid,TPSAB1,443,0.009644814943651592,0.004514672686230248,0.015049385486431614
GSM5050527,myeloid,PMEL,443,0.0,0.0,0.0
GSM5050527,myeloid,DCD,443,0.0,0.0,0.0
GSM5050527,myeloid,TIMP1,443,3.221202443255065,0.927765237020316,3.8947375228881573
GSM5050527,myeloid,CHI3L1,443,0.12986792021086888,0.07900677200902935,0.4404825873920462
GSM5050527,myeloid,FN1,443,0.31907355670456194,0.15124153498871332,1.0965970923077468
GSM5050527,myeloid,DCN,443,0.3320318583480765,0.16478555304740405,1.5823987088383487
GSM5050527,myeloid,LUM,443,0.25871535251336636,0.12189616252821671,1.2747323251794274
GSM5050527,pericyte_smc,COL1A1,843,2.3190257809193753,0.8766310794780545,3.2708217495207577
GSM5050527,pericyte_smc,PDGFRA,843,0.009608422743298236,0.011862396204033215,0.026010680223861826
GSM5050527,pericyte_smc,KRT14,843,1.7095090966552995,0.9181494661921709,1.8585515624552562
GSM5050527,pericyte_smc,KRT10,843,1.0926399647024545,0.7402135231316725,1.3570343716808042
GSM5050527,pericyte_smc,LYZ,843,0.03775592563332395,0.03914590747330961,0.0629760932496566
GSM5050527,pericyte_smc,CD3D,843,0.0013669810345592049,0.002372479240806643,0.003507429781491777
GSM5050527,pericyte_smc,MS4A1,843,0.0008637558102794478,0.0011862396204033216,0.0017552526479166677
GSM5050527,pericyte_smc,PECAM1,843,0.018051591854589214,0.022538552787663108,0.03283409871881592
GSM5050527,pericyte_smc,CCL21,843,0.08559395819070244,0.0711743772241993,0.15885315942646822
GSM5050527,pericyte_smc,RGS5,843,1.7024088186917452,0.6571767497034401,2.5087174329970154
GSM5050527,pericyte_smc,TPSAB1,843,0.008099551743066386,0.00830367734282325,0.01222255732959159
GSM5050527,pericyte_smc,PMEL,843,0.0030256509947649076,0.004744958481613286,0.008745615403235952
GSM5050527,pericyte_smc,DCD,843,0.0,0.0,0.0
GSM5050527,pericyte_smc,TIMP1,843,2.7542942583465093,0.9644128113879004,3.4913303583736965
GSM5050527,pericyte_smc,CHI3L1,843,0.0981463871793469,0.09845788849347568,0.3834288879212275
GSM5050527,pericyte_smc,FN1,843,1.3996909829358082,0.7520759193357058,1.9991032078917799
GSM5050527,pericyte_smc,DCN,843,0.9109170150804765,0.5172004744958482,1.6618423815950225
GSM5050527,pericyte_smc,LUM,843,0.8779572848840487,0.4970344009489917,1.5407705344461469
GSM5050527,sweat_gland,COL1A1,4,1.2026465127565693,0.5,1.4280544063383127
GSM5050527,sweat_gland,PDGFRA,4,0.3405288350289322,0.25,0.7211800691908409
GSM5050527,sweat_gland,KRT14,4,3.4652279105607184,1.0,3.791689160566718
GSM5050527,sweat_gland,KRT10,4,1.593303078589336,0.75,1.8380536758531696
GSM5050527,sweat_gland,LYZ,4,0.0,0.0,0.0
GSM5050527,sweat_gland,CD3D,4,0.0,0.0,0.0
GSM5050527,sweat_gland,MS4A1,4,0.0,0.0,0.0
GSM5050527,sweat_gland,PECAM1,4,0.3405288350289322,0.25,0.7211800691908409
GSM5050527,sweat_gland,CCL21,4,0.0,0.0,0.0
GSM5050527,sweat_gland,RGS5,4,0.0,0.0,0.0
GSM5050527,sweat_gland,TPSAB1,4,0.0,0.0,0.0
GSM5050527,sweat_gland,PMEL,4,0.0,0.0,0.0
GSM5050527,sweat_gland,DCD,4,0.0,0.0,0.0
GSM5050527,sweat_gland,TIMP1,4,1.331861422480676,0.5,2.352491884461828
GSM5050527,sweat_gland,CHI3L1,4,1.4763131571680739,0.25,4.899064690443269
GSM5050527,sweat_gland,FN1,4,0.5683748281887028,0.25,1.4280544063383127
GSM5050527,sweat_gland,DCN,4,0.9143328090039304,0.25,2.6905083855107628
GSM5050527,sweat_gland,LUM,4,1.1341355834768745,0.5,2.448293679854602
GSM5050527,t_cell,COL1A1,75,0.4787835150436284,0.26666666666666666,1.56327575509329
GSM5050527,t_cell,PDGFRA,75,0.011919935816356843,0.013333333333333334,0.051094854720356624
GSM5050527,t_cell,KRT14,75,1.7061938838327304,0.7466666666666667,2.0493083557410765
GSM5050527,t_cell,KRT10,75,0.891204835503141,0.5066666666666667,1.3430806164059823
GSM5050527,t_cell,LYZ,75,0.03517505673736939,0.013333333333333334,0.051094854720356624
GSM5050527,t_cell,CD3D,75,1.7914176585157338,0.7066666666666667,2.3146670662379747
GSM5050527,t_cell,MS4A1,75,0.0,0.0,0.0
GSM5050527,t_cell,PECAM1,75,0.07031204449168325,0.04,0.38648915978338355
GSM5050527,t_cell,CCL21,75,0.0,0.0,0.0
GSM5050527,t_cell,RGS5,75,0.057363384586023435,0.02666666666666667,0.7910551031513908
GSM5050527,t_cell,TPSAB1,75,0.0,0.0,0.0
GSM5050527,t_cell,PMEL,75,0.0,0.0,0.0
GSM5050527,t_cell,DCD,75,0.0,0.0,0.0
GSM5050527,t_cell,TIMP1,75,1.4360621790814923,0.5733333333333334,3.020485873639324
GSM5050527,t_cell,CHI3L1,75,0.033372254230205914,0.02666666666666667,0.09970544430079459
GSM5050527,t_cell,FN1,75,0.20960767930961266,0.10666666666666667,1.1471901599112875
GSM5050527,t_cell,DCN,75,0.45458700192794,0.21333333333333335,1.839707103478773
GSM5050527,t_cell,LUM,75,0.2997580606531518,0.14666666666666667,1.0602933288037262
GSM5050530,b_plasma,COL1A1,536,0.4439795958041482,0.23880597014925373,1.9606881251500594
GSM5050530,b_plasma,PDGFRA,536,0.015506290744637868,0.018656716417910446,0.04436861800996157
GSM5050530,b_plasma,KRT14,536,0.3726075597863687,0.32649253731343286,0.6853556386966763
GSM5050530,b_plasma,KRT10,536,0.5902473230795724,0.498134328358209,0.8396952325375158
GSM5050530,b_plasma,LYZ,536,0.01736012754673097,0.018656716417910446,0.07849849325823746
GSM5050530,b_plasma,CD3D,536,0.02424691775154815,0.022388059701492536,0.04436861800996157
GSM5050530,b_plasma,MS4A1,536,0.9235307623705119,0.43470149253731344,0.8903102788974856
GSM5050530,b_plasma,PECAM1,536,0.08363081048360146,0.11753731343283583,0.1744103672586427
GSM5050530,b_plasma,CCL21,536,0.053849640719041,0.07462686567164178,0.09513632420117361
GSM5050530,b_plasma,RGS5,536,0.10264211366551271,0.06716417910447761,0.3277869106633611
GSM5050530,b_plasma,TPSAB1,536,0.04793591114406285,0.03917910447761194,0.10947075688591859
GSM5050530,b_plasma,PMEL,536,0.0011275389401681497,0.0018656716417910447,0.002265812367762573
GSM5050530,b_plasma,DCD,536,0.0,0.0,0.0
GSM5050530,b_plasma,TIMP1,536,0.5776129906361194,0.3358208955223881,2.100234460707856
GSM5050530,b_plasma,CHI3L1,536,0.04356737259014572,0.027985074626865673,0.15711365262784352
GSM5050530,b_plasma,FN1,536,0.146182538682842,0.08768656716417911,0.6167581069407165
GSM5050530,b_plasma,DCN,536,0.18464364154308555,0.11567164179104478,0.6944585788603576
GSM5050530,b_plasma,LUM,536,0.1585375985123435,0.08955223880597014,0.6433347584336101
GSM5050530,endothelial,COL1A1,262,0.2072757386160785,0.18702290076335878,0.3310265104988507
GSM5050530,endothelial,PDGFRA,262,0.0,0.0,0.0
GSM5050530,endothelial,KRT14,262,0.3245952868612103,0.2862595419847328,0.508632293468998
GSM5050530,endothelial,KRT10,262,0.7606941950181341,0.5572519083969466,1.0904169469426437
GSM5050530,endothelial,LYZ,262,0.011768082506798056,0.011450381679389313,0.02009315498159603
GSM5050530,endothelial,CD3D,262,0.002147203779763464,0.003816793893129771,0.006742677403476757
GSM5050530,endothelial,MS4A1,262,0.006672249962697148,0.007633587786259542,0.013440195433526526
GSM5050530,endothelial,PECAM1,262,1.406998311237068,0.7404580152671756,1.8336629194436012
GSM5050530,endothelial,CCL21,262,0.0522772936592555,0.05725190839694656,0.09665646084538929
GSM5050530,endothelial,RGS5,262,0.04168548347395074,0.030534351145038167,0.05910737148848976
GSM5050530,endothelial,TPSAB1,262,0.0314222255359201,0.030534351145038167,0.05270978995317908
GSM5050530,endothelial,PMEL,262,0.008102365522298266,0.007633587786259542,0.013440195433526526
GSM5050530,endothelial,DCD,262,0.0,0.0,0.0
GSM5050530,endothelial,TIMP1,262,1.511646745606943,0.8206106870229007,1.7883166957801904
GSM5050530,endothelial,CHI3L1,262,0.026410735274671134,0.019083969465648856,0.0462710156931498
GSM5050530,endothelial,FN1,262,0.34401408184198345,0.24427480916030533,0.7204762303556091
GSM5050530,endothelial,DCN,262,0.027725796094420135,0.019083969465648856,0.05910737148848976
GSM5050530,endothelial,LUM,262,0.0185237362750851,0.015267175572519083,0.026702145025143387
GSM5050530,fibroblast,COL1A1,221,4.006065552886101,1.0,4.438558740479355
GSM5050530,fibroblast,PDGFRA,221,0.5622285962472552,0.497737556561086,0.8830343853481916
GSM5050530,fibroblast,KRT14,221,0.29302542127098247,0.3438914027149321,0.384064290446524
GSM5050530,fibroblast,KRT10,221,1.0592576593886833,0.7918552036199095,1.2342345409799897
GSM5050530,fibroblast,LYZ,221,0.03156721122642272,0.04524886877828054,0.04403895293572291
GSM5050530,fibroblast,CD3D,221,0.012754798678001408,0.013574660633484163,0.013416512977911911
GSM5050530,fibroblast,MS4A1,221,0.0,0.0,0.0
GSM5050530,fibroblast,PECAM1,221,0.04204139776768985,0.06787330316742081,0.06535186954657952
GSM5050530,fibroblast,CCL21,221,0.08850811762465761,0.09954751131221719,0.13852300188243438
GSM5050530,fibroblast,RGS5,221,0.3001424629740461,0.19457013574660634,0.4607735317486493
GSM5050530,fibroblast,TPSAB1,221,0.013602915527832903,0.01809954751131222,0.01784897930996905
GSM5050530,fibroblast,PMEL,221,0.0,0.0,0.0
GSM5050530,fibroblast,DCD,221,0.0,0.0,0.0
GSM5050530,fibroblast,TIMP1,221,2.8455941697704015,0.9819004524886877,3.3773312174510517
GSM5050530,fibroblast,CHI3L1,221,0.8157437493097359,0.3755656108597285,2.0699651260580123
GSM5050530,fibroblast,FN1,221,1.5700152980078075,0.8914027149321267,2.016280017830021
GSM5050530,fibroblast,DCN,221,2.80718329896606,0.8823529411764706,3.6916638971310833
GSM5050530,fibroblast,LUM,221,2.6573082328409936,0.9276018099547512,3.256240212340396
GSM5050530,keratinocyte,COL1A1,196,0.38230802368387834,0.37244897959183676,1.1785547992606853
GSM5050530,keratinocyte,PDGFRA,196,0.0,0.0,0.0
GSM5050530,keratinocyte,KRT14,196,4.854074626322276,1.0,5.253041900480809
GSM5050530,keratinocyte,KRT10,196,1.204273082137767,0.75,2.500378831250709
GSM5050530,keratinocyte,LYZ,196,0.0,0.0,0.0
GSM5050530,keratinocyte,CD3D,196,0.010779274513832293,0.025510204081632654,0.016874033396254904
GSM5050530,keratinocyte,MS4A1,196,0.003082129776916502,0.00510204081632653,0.006783819397878597
GSM5050530,keratinocyte,PECAM1,196,0.004703931497970967,0.015306122448979591,0.010158549205679795
GSM5050530,keratinocyte,CCL21,196,0.04400571426675689,0.07142857142857142,0.04979119835687447
GSM5050530,keratinocyte,RGS5,196,0.06460890498790768,0.061224489795918366,0.16295092000454697
GSM5050530,keratinocyte,TPSAB1,196,0.023285754269400286,0.04591836734693878,0.030171204292226996
GSM5050530,keratinocyte,PMEL,196,0.009473229617983457,0.02040816326530612,0.013521928506363877
GSM5050530,keratinocyte,DCD,196,0.0,0.0,0.0
GSM5050530,keratinocyte,TIMP1,196,0.3991304739994277,0.40816326530612246,0.8195522383494048
GSM5050530,keratinocyte,CHI3L1,196,0.2308271125618633,0.20408163265306123,0.4757470448973318
GSM5050530,keratinocyte,FN1,196,0.1091550095681291,0.09183673469387756,0.28014892718239937
GSM5050530,keratinocyte,DCN,196,0.5538191756916182,0.4489795918367347,0.9180175753338136
GSM5050530,keratinocyte,LUM,196,0.1804069288483808,0.25510204081632654,0.30804684018992173
GSM5050530,lymphatic_ec,COL1A1,58,1.400854385360145,0.6379310344827587,2.3980960913442626
GSM5050530,lymphatic_ec,PDGFRA,58,0.0,0.0,0.0
GSM5050530,lymphatic_ec,KRT14,58,0.42876226331578227,0.3448275862068966,1.1274717492934818
GSM5050530,lymphatic_ec,KRT10,58,0.7918773364130018,0.6206896551724138,0.9930311857626141
GSM5050530,lymphatic_ec,LYZ,58,0.01703758467090212,0.017241379310344827,0.023987199805066875
GSM5050530,lymphatic_ec,CD3D,58,0.0,0.0,0.0
GSM5050530,lymphatic_ec,MS4A1,58,0.0,0.0,0.0
GSM5050530,lymphatic_ec,PECAM1,58,0.3667244432510388,0.27586206896551724,0.805644069037105
GSM5050530,lymphatic_ec,CCL21,58,3.2795637629490195,0.9137931034482759,5.410282705580262
GSM5050530,lymphatic_ec,RGS5,58,0.5362924557072587,0.29310344827586204,1.2735130255587608
GSM5050530,lymphatic_ec,TPSAB1,58,0.0,0.0,0.0
GSM5050530,lymphatic_ec,PMEL,58,0.0,0.0,0.0
GSM5050530,lymphatic_ec,DCD,58,0.0,0.0,0.0
GSM5050530,lymphatic_ec,TIMP1,58,2.3810107415095167,0.896551724137931,3.4039965874554445
GSM5050530,lymphatic_ec,CHI3L1,58,0.06445254495690786,0.034482758620689655,0.23669079201665771
GSM5050530,lymphatic_ec,FN1,58,0.6801084434168743,0.43103448275862066,1.1660297317771402
GSM5050530,lymphatic_ec,DCN,58,0.7815535143590374,0.43103448275862066,1.2031560283886051
GSM5050530,lymphatic_ec,LUM,58,1.015587817042719,0.4827586206896552,1.6008379824118968
GSM5050530,mast,COL1A1,46,0.6462274012119027,0.1956521739130435,2.274199357330288
GSM5050530,mast,PDGFRA,46,0.03959861376506588,0.021739130434782608,0.11740370711871503
GSM5050530,mast,KRT14,46,0.25323230439600963,0.10869565217391304,1.942980167062719
GSM5050530,mast,KRT10,46,0.7685889240280384,0.32608695652173914,1.6554610968023102
GSM5050530,mast,LYZ,46,0.037500097203904174,0.021739130434782608,0.11740370711871503
GSM5050530,mast,CD3D,46,0.13511792872599554,0.043478260869565216,0.31752239499185475
GSM5050530,mast,MS4A1,46,0.047282992934847036,0.021739130434782608,0.31752239499185475
GSM5050530,mast,PECAM1,46,0.0,0.0,0.0
GSM5050530,mast,CCL21,46,0.061734785369500986,0.043478260869565216,0.22246065631143525
GSM5050530,mast,RGS5,46,0.10093264665915372,0.043478260869565216,0.48419414197642763
GSM5050530,mast,TPSAB1,46,4.484070685028595,0.8695652173913043,5.094179007974504
GSM5050530,mast,PMEL,46,0.0,0.0,0.0
GSM5050530,mast,DCD,46,0.0,0.0,0.0
GSM5050530,mast,TIMP1,46,1.4235644914670755,0.5,2.653578080666552
GSM5050530,mast,CHI3L1,46,0.02606803638389799,0.021739130434782608,0.40432669055164083
GSM5050530,mast,FN1,46,0.2779908182725467,0.10869565217391304,1.1762891395438015
GSM5050530,mast,DCN,46,0.22136310787313246,0.08695652173913043,0.6914390678580754
GSM5050530,mast,LUM,46,0.14728033702213142,0.06521739130434782,0.6914390678580754
GSM5050530,melanocyte,COL1A1,44,1.039402370256033,0.4090909090909091,2.6065989300817836
GSM5050530,melanocyte,PDGFRA,44,0.0,0.0,0.0
GSM5050530,melanocyte,KRT14,44,0.5629058811158963,0.20454545454545456,2.864693627759258
